osm_type,osm_id,nvrid,name,wikidata,lat,lon,tags
way,40087878,,Storkarlen,,58.1946779,17.0240624,"{'boundary': 'protected_area', 'name': 'Storkarlen', 'natural': 'coastline', 'opening_hours': 'Jul 16-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 15', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area', 'source': 'landsat'}"
way,41220959,,,,64.3133246,13.9265397,{'boundary': 'protected_area'}
way,41221011,,,,63.9054914,12.4706603,{'boundary': 'protected_area'}
way,43043603,,Billaberget,,63.3239055,18.4832165,"{'boundary': 'protected_area', 'leisure': 'nature_reserve', 'lst:area': '493016.411', 'lst:area_ha': '49.3', 'lst:objnr': '84044', 'lst:ref': '2004566', 'lst:tillkomst': '2006-05-18', 'name': 'Billaberget', 'protect_class': '1', 'protection_title': 'nature_reserve'}"
way,43313245,,Sälvens Naturreservat,,59.2300455,14.8790655,"{'boundary': 'protected_area', 'designation': 'Naturreservat', 'name': 'Sälvens Naturreservat'}"
way,51970605,2011455,Ottenby fågelskyddsområde,,56.2012855,16.4254204,"{'access:conditional': 'no @ Apr 01-Nov 15', 'boundary': 'protected_area', 'description': 'Ottenby fågelskyddsområde, tillträdesförbud 1 apr - 15 nov', 'name': 'Ottenby fågelskyddsområde', 'opening_hours': 'Nov 16-Mar 31', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'ref:NVRID': '2011455', 'ref:OBJECTID': '2583659', 'seamark:period_end': 'Nov 15', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area'}"
way,68083653,,,,58.4915771,16.9416772,"{'boundary': 'protected_area', 'natural': 'coastline', 'opening_hours': 'Jul 16-Mar 31', 'place': 'islet', 'protect_class': '4', 'protection_title': 'fågelskyddsområde', 'seamark:period_end': 'Jul 15', 'seamark:period_start': 'Apr 01', 'seamark:restricted_area:category': 'bird_sanctuary', 'seamark:restricted_area:restriction': 'no_entry', 'seamark:type': 'restricted_area', 'source': 'landsat'}"
way,81140649,,Lennheden,,60.5321398,15.288441,"{'boundary': 'protected_area', 'name': 'Lennheden', 'protect_id': '12', 'protection_title': 'Vattenskyddsområde'}"
way,85612067,,Biotopskydd 2006:555,,60.5264495,15.3418918,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '808708', '_FROM_DATE_': '2006/07/04', '_ID_': '2010393', '_MUNICIPALI_': '2081', '_OBJECTID_': '2591794', '_PROTECTION_': '5', '_TOTALAREA_': '3.673000000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2006:555', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2006:555'}"
way,85639828,,Biotopskydd 2000:333,,60.3683171,15.1361082,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '798175', '_FROM_DATE_': '2000/09/04', '_ID_': '2010452', '_MUNICIPALI_': '2081', '_OBJECTID_': '2594374', '_PROTECTION_': '5', '_TOTALAREA_': '2.466000000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2000:333', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2000:333'}"
way,85639830,,Biotopskydd 2003:473,,60.3558877,15.4123988,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '794437', '_FROM_DATE_': '2004/03/18', '_ID_': '2010446', '_MUNICIPALI_': '2081', '_OBJECTID_': '2592783', '_PROTECTION_': '5', '_TOTALAREA_': '1.223600000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2003:473', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2003:473'}"
way,85639832,,Biotopskydd 2006:1119,,60.5931646,15.3343763,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '803632', '_FROM_DATE_': '2006/11/24', '_MUNICIPALI_': '2081', '_OBJECTID_': '2589739', '_PROTECTION_': '5', '_TOTALAREA_': '9.139400000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'id': '2013036', 'name': 'Biotopskydd 2006:1119', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2006:1119'}"
way,85639833,,Biotopskydd 2002:569,,60.5243262,15.3050887,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '811174', '_FROM_DATE_': '2003/04/07', '_ID_': '2010392', '_MUNICIPALI_': '2081', '_OBJECTID_': '2589710', '_PROTECTION_': '5', '_TOTALAREA_': '8.272900000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2002:569', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2002:569'}"
way,85639836,,Gimsbärke,,60.5490686,15.2636534,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '119350', '_FROM_DATE_': '1969/09/05', '_MUNICIPALI_': '2081', '_OBJECTID_': '2585887', '_PROTECTION_': '13', '_TOTALAREA_': '9.142400000000000', '_TRUSTEE_': 'Länsstyrelsen i Dalarnas län', '_UPDATE_': '1900/01/01', 'boundary': 'protected_area', 'id': '2004122', 'name': 'Gimsbärke', 'protect_id': '99'}"
way,85639837,,Biotopskydd 1999:368,,60.5467846,15.2957694,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '795361', '_FROM_DATE_': '1999/11/25', '_MUNICIPALI_': '2081', '_OBJECTID_': '2592702', '_PROTECTION_': '5', '_TOTALAREA_': '6.486300000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'id': '2010504', 'name': 'Biotopskydd 1999:368', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 1999:368'}"
way,85639838,,Biotopskydd 2001:300,,60.4095138,15.2757867,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '793804', '_FROM_DATE_': '2001/11/20', '_ID_': '2010359', '_MUNICIPALI_': '2081', '_OBJECTID_': '2589584', '_PROTECTION_': '5', '_TOTALAREA_': '3.916800000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2001:300', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2001:300'}"
way,85639839,,Biotopskydd 2001:301,,60.4489196,15.6046536,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '805816', '_FROM_DATE_': '2001/11/14', '_ID_': '2010370', '_MUNICIPALI_': '2081', '_OBJECTID_': '2591963', '_PROTECTION_': '5', '_TOTALAREA_': '5.577900000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2001:301', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2001:301'}"
way,85639840,,Biotopskydd 2007:6901,,60.4056437,15.2317918,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '794674', '_FROM_DATE_': '2008/08/11', '_ID_': '2014136', '_MUNICIPALI_': '2081', '_OBJECTID_': '2592578', '_PROTECTION_': '5', '_TOTALAREA_': '5.538600000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2007:6901', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2007:6901'}"
way,85639841,,Biotopskydd 2002:571,,60.5402137,15.2631268,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '806164', '_FROM_DATE_': '2003/04/07', '_MUNICIPALI_': '2026', '_OBJECTID_': '2593606', '_PROTECTION_': '5', '_TOTALAREA_': '8.663700000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'id': '2010843', 'name': 'Biotopskydd 2002:571', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2002:571'}"
way,85639842,,Biotopskydd 2000:384,,60.5080343,15.2557538,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '801796', '_FROM_DATE_': '2000/11/22', '_ID_': '2010387', '_MUNICIPALI_': '2081', '_OBJECTID_': '2588998', '_PROTECTION_': '5', '_TOTALAREA_': '3.434700000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2000:384', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2000:384'}"
way,85639843,,Tjärnasjön,,60.5055806,15.3875313,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '115741', '_FROM_DATE_': '1980/07/17', '_MUNICIPALI_': '2081', '_OBJECTID_': '2580807', '_PROTECTION_': '9', '_TOTALAREA_': '282.201799999999992', '_TRUSTEE_': 'Länsstyrelsen i Dalarnas län', '_UPDATE_': '1900/01/01', 'boundary': 'protected_area', 'id': '2004207', 'name': 'Tjärnasjön', 'protect_id': '12', 'protection_title': 'Tjärnasjön'}"
way,85639849,,Biotopskydd 2006:556,,60.5441783,15.3257988,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '796495', '_FROM_DATE_': '2006/03/10', '_MUNICIPALI_': '2081', '_OBJECTID_': '2591977', '_PROTECTION_': '5', '_TOTALAREA_': '3.782400000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'id': '2010501', 'name': 'Biotopskydd 2006:556', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2006:556'}"
way,85639856,,Biotopskydd 2001:95,,60.510571,15.3132859,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '798901', '_FROM_DATE_': '2001/02/12', '_ID_': '2010389', '_MUNICIPALI_': '2081', '_OBJECTID_': '2593525', '_PROTECTION_': '5', '_TOTALAREA_': '8.218500000000001', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2001:95', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2001:95'}"
way,85639861,,Biotopskydd 2002:459,,60.5370947,15.4627161,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '796129', '_FROM_DATE_': '2003/02/28', '_MUNICIPALI_': '2080', '_OBJECTID_': '2590027', '_PROTECTION_': '5', '_TOTALAREA_': '5.071300000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'id': '2010399', 'name': 'Biotopskydd 2002:459', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2002:459'}"
way,85639863,,Biotopskydd 2003:124,,60.4538246,15.2441164,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '795814', '_FROM_DATE_': '2003/10/09', '_ID_': '2010372', '_MUNICIPALI_': '2081', '_OBJECTID_': '2592482', '_PROTECTION_': '5', '_TOTALAREA_': '1.856200000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2003:124', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2003:124'}"
way,85639865,,Biotopskydd 2003:110,,60.536793,15.4639623,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '805948', '_FROM_DATE_': '2004/03/22', '_MUNICIPALI_': '2080', '_OBJECTID_': '2590805', '_PROTECTION_': '5', '_TOTALAREA_': '1.569100000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'id': '2010397', 'name': 'Biotopskydd 2003:110', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2003:110'}"
way,85639868,,Biotopskydd 2006:1611,,60.3738125,15.2087089,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '806353', '_FROM_DATE_': '2008/12/03', '_ID_': '2014447', '_MUNICIPALI_': '2081', '_OBJECTID_': '2593178', '_PROTECTION_': '5', '_TOTALAREA_': '4.360800000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2006:1611', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2006:1611'}"
way,85639873,,Frostbrunnsdalen,,60.4457214,15.4783413,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '115762', '_FROM_DATE_': '1991/04/11', '_ID_': '2004213', '_MUNICIPALI_': '2081', '_OBJECTID_': '2578178', '_PROTECTION_': '9', '_TOTALAREA_': '46.040100000000002', '_TRUSTEE_': 'Länsstyrelsen i Dalarnas län', '_UPDATE_': '1900/01/01', 'boundary': 'protected_area', 'name': 'Frostbrunnsdalen', 'protect_id': '99', 'protection_title': 'Frostbrunnsdalen'}"
way,85639874,,Biotopskydd 2006:1393,,60.5120625,15.5275528,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '809737', '_FROM_DATE_': '2007/04/18', '_ID_': '2013276', '_MUNICIPALI_': '2081', '_OBJECTID_': '2589900', '_PROTECTION_': '5', '_TOTALAREA_': '6.593900000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2006:1393', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2006:1393'}"
way,85639876,,Biotopskydd 2002:400,,60.5406898,15.2588741,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '808825', '_FROM_DATE_': '2002/11/14', '_MUNICIPALI_': '2026', '_OBJECTID_': '2593408', '_PROTECTION_': '5', '_TOTALAREA_': '2.425300000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'id': '2010844', 'name': 'Biotopskydd 2002:400', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2002:400'}"
way,85639877,,Biotopskydd 1997:203,,60.4004459,15.2156763,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '795163', '_FROM_DATE_': '1997/04/28', '_ID_': '2010356', '_MUNICIPALI_': '2081', '_OBJECTID_': '2590915', '_PROTECTION_': '5', '_TOTALAREA_': '0.557500000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 1997:203', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 1997:203'}"
way,85639878,,Biotopskydd 1996:257,,60.509968,15.3146358,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '807733', '_FROM_DATE_': '1996/12/05', '_ID_': '2010388', '_MUNICIPALI_': '2081', '_OBJECTID_': '2594791', '_PROTECTION_': '5', '_TOTALAREA_': '3.897200000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 1996:257', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 1996:257'}"
way,95196080,,,,59.0476702,11.7191788,{'boundary': 'protected_area'}
way,95487620,,Biotopskydd 1999:409,,61.0405526,15.7379306,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '801064', '_FROM_DATE_': '2000/03/10', '_ID_': '2009489', '_MUNICIPALI_': '2080', '_OBJECTID_': '2591962', '_PROTECTION_': '5', '_TOTALAREA_': '2.959400000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 1999:409', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 1999:409'}"
way,95487626,,Biotopskydd 2006:1326,,60.8284125,16.123499,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '801100', '_FROM_DATE_': '2006/09/14', '_ID_': '2010714', '_MUNICIPALI_': '2080', '_OBJECTID_': '2589198', '_PROTECTION_': '5', '_TOTALAREA_': '8.020899999999999', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2006:1326', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2006:1326'}"
way,95487630,,Biotopskydd 2006:919,,60.4650681,15.7271019,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '798961', '_FROM_DATE_': '2006/09/19', '_ID_': '2010376', '_MUNICIPALI_': '2080', '_OBJECTID_': '2589886', '_PROTECTION_': '5', '_TOTALAREA_': '1.417500000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2006:919', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2006:919'}"
way,95487636,,Vattenskyddsområde,,60.7859043,15.8387829,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '115659', '_FROM_DATE_': '1973/02/22', '_ID_': '2004183', '_MUNICIPALI_': '2080', '_OBJECTID_': '2582334', '_PROTECTION_': '9', '_TOTALAREA_': '17.478800000000000', '_TRUSTEE_': 'Länsstyrelsen i Dalarnas län', '_UPDATE_': '1900/01/01', 'boundary': 'protected_area', 'name': 'Vattenskyddsområde', 'protect_id': '12', 'protection_title': 'Linghed'}"
way,95487648,,Biotopskydd 2006:920,,60.4594364,15.7192548,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '803038', '_FROM_DATE_': '2006/09/19', '_ID_': '2010374', '_MUNICIPALI_': '2080', '_OBJECTID_': '2591738', '_PROTECTION_': '5', '_TOTALAREA_': '9.374800000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2006:920', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2006:920'}"
way,95487657,,Biotopskydd 2000:153,,60.7146913,15.7018315,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '798613', '_FROM_DATE_': '2000/08/14', '_ID_': '2010794', '_MUNICIPALI_': '2080', '_OBJECTID_': '2593498', '_PROTECTION_': '5', '_TOTALAREA_': '6.609500000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2000:153', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2000:153'}"
way,95487665,,Biotopskydd 2001:355,,60.9928342,15.9027021,"{'_CATEGORY_': 'Ia', '_COUNTY_': '20', '_DID_': '793546', '_FROM_DATE_': '2001/11/12', '_ID_': '2009377', '_MUNICIPALI_': '2080', '_OBJECTID_': '2589792', '_PROTECTION_': '5', '_TOTALAREA_': '10.563100000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2001:355', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2001:355'}"
way,95487671,,Vattenskyddsområde,,60.7581642,15.9216044,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '115667', '_FROM_DATE_': '1989/08/22', '_ID_': '2004185', '_MUNICIPALI_': '2080', '_OBJECTID_': '2582328', '_PROTECTION_': '9', '_TOTALAREA_': '27.745500000000000', '_TRUSTEE_': 'Länsstyrelsen i Dalarnas län', '_UPDATE_': '1900/01/01', 'boundary': 'protected_area', 'name': 'Vattenskyddsområde', 'protect_id': '12', 'protection_title': 'Svärdsjö'}"
way,95487688,,Biotopskydd 1997:750,,61.0384201,15.7358813,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '807598', '_FROM_DATE_': '1997/11/21', '_ID_': '2009488', '_MUNICIPALI_': '2080', '_OBJECTID_': '2594148', '_PROTECTION_': '5', '_TOTALAREA_': '2.702400000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 1997:750', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 1997:750'}"
way,95487697,,Biotopskydd 2008:3490,,60.8961843,15.8713618,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '801676', '_FROM_DATE_': '2008/11/24', '_ID_': '2014376', '_MUNICIPALI_': '2080', '_OBJECTID_': '2592415', '_PROTECTION_': '5', '_TOTALAREA_': '4.856500000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2008:3490', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2008:3490'}"
way,95487703,,Vattenskyddsområde,,60.8055392,15.7645778,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '115652', '_FROM_DATE_': '1967/03/02', '_ID_': '2004181', '_MUNICIPALI_': '2080', '_OBJECTID_': '2586720', '_PROTECTION_': '9', '_TOTALAREA_': '35.506200000000000', '_TRUSTEE_': 'Länsstyrelsen i Dalarnas län', '_UPDATE_': '1900/01/01', 'boundary': 'protected_area', 'name': 'Vattenskyddsområde', 'protect_id': '12', 'protection_title': 'Rönndalen Enviken'}"
way,95487713,,Biotopskydd 1998:522,,60.7530809,16.1403864,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '793264', '_FROM_DATE_': '1998/11/18', '_ID_': '2010618', '_MUNICIPALI_': '2080', '_OBJECTID_': '2591291', '_PROTECTION_': '5', '_TOTALAREA_': '8.244400000000001', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 1998:522', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 1998:522'}"
way,95487719,,Vattenskyddsområde,,60.6332341,15.8310911,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '115702', '_FROM_DATE_': '1971/11/01', '_ID_': '2004196', '_MUNICIPALI_': '2080', '_OBJECTID_': '2577055', '_PROTECTION_': '9', '_TOTALAREA_': '239.984800000000007', '_TRUSTEE_': 'Länsstyrelsen i Dalarnas län', '_UPDATE_': '1900/01/01', 'boundary': 'protected_area', 'name': 'Vattenskyddsområde', 'protect_id': '12', 'protection_title': 'Blixbo'}"
way,95487740,,Biotopskydd 1998:441,,60.9226943,15.8343128,"{'_CATEGORY_': 'Ia', '_COUNTY_': '20', '_DID_': '802180', '_FROM_DATE_': '1998/09/14', '_ID_': '2009665', '_MUNICIPALI_': '2080', '_OBJECTID_': '2590141', '_PROTECTION_': '5', '_TOTALAREA_': '16.966799999999999', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 1998:441', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 1998:441'}"
way,95487746,,Vattenskyddsområde,,60.6437072,15.43274,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '115699', '_FROM_DATE_': '1954/11/10', '_MUNICIPALI_': '2080', '_OBJECTID_': '2586648', '_PROTECTION_': '9', '_TOTALAREA_': '216.440499999999986', '_TRUSTEE_': 'Länsstyrelsen i Dalarnas län', '_UPDATE_': '1900/01/01', 'boundary': 'protected_area', 'id': '2004195', 'name': 'Vattenskyddsområde', 'protect_id': '12', 'protection_title': 'Spjutsjön Grycksbo'}"
way,95487774,,Biotopskydd 2008:3163,,60.7582414,16.024296,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '803668', '_FROM_DATE_': '2008/11/05', '_ID_': '2014350', '_MUNICIPALI_': '2080', '_OBJECTID_': '2594112', '_PROTECTION_': '5', '_TOTALAREA_': '1.720600000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2008:3163', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2008:3163'}"
way,95487778,,Biotopskydd 1996:243,,61.037797,15.7371967,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '794554', '_FROM_DATE_': '1996/11/18', '_ID_': '2009487', '_MUNICIPALI_': '2080', '_OBJECTID_': '2589831', '_PROTECTION_': '5', '_TOTALAREA_': '1.589400000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 1996:243', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 1996:243'}"
way,95487783,,Biotopskydd 2005:339,,60.7318192,15.9094805,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '792715', '_FROM_DATE_': '2005/09/05', '_ID_': '2010612', '_MUNICIPALI_': '2080', '_OBJECTID_': '2590136', '_PROTECTION_': '5', '_TOTALAREA_': '0.467900000000000', '_UPDATE_': '2010/11/07', 'boundary': 'protected_area', 'name': 'Biotopskydd 2005:339', 'protect_id': '99', 'protection_aim': 'Levande skogar', 'protection_title': 'Biotopskydd 2005:339'}"
way,95487787,,Vattenskyddsområde,,60.9083761,15.7579952,"{'_CATEGORY_': '0', '_COUNTY_': '20', '_DID_': '115635', '_FROM_DATE_': '1978/08/02', '_ID_': '2004176', '_MUNICIPALI_': '2080', '_OBJECTID_': '2588611', '_PROTECTION_': '9', '_TOTALAREA_': '6.481900000000000', '_TRUSTEE_': 'Länsstyrelsen i Dalarnas län', '_UPDATE_': '1900/01/01', 'boundary': 'protected_area', 'name': 'Vattenskyddsområde', 'protect_id': '12', 'protection_title': 'Grytåns Fritidsområde'}"
